set,source_file,message,final_label
train,vto_logs.xlsx,Camera Settings Adjusted to ActiveTrack,45
train,vto_logs.xlsx,Drag a box around or tap a target on screen. Then tap Go.,293
train,vto_logs.xlsx,Subject too Large. Move Away and retry,40
train,vto_logs.xlsx,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.,182
train,vto_logs.xlsx,Drag a box around or tap a target on screen. Then tap Go.,293
train,vto_logs.xlsx,Drag a box around or tap a target on screen. Then tap Go.,293
train,vto_logs.xlsx,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.,182
train,vto_logs.xlsx,Camera Settings Adjusted to ActiveTrack,45
train,vto_logs.xlsx,Camera Settings Adjusted to ActiveTrack,45
train,vto_logs.xlsx,Drag a box around or tap a target on screen. Then tap Go.,293
train,vto_logs.xlsx,Cannot Identify Subject,223
train,vto_logs.xlsx,Tap to choose a valid zone.,154
train,vto_logs.xlsx,Drag a box around or tap a target on screen. Then tap Go.,293
train,vto_logs.xlsx,Subject lost. Searching ...,157
train,vto_logs.xlsx,Subject too Small. Get Closer and retry,40
train,vto_logs.xlsx,Subject too Small. Get Closer and retry,40
train,vto_logs.xlsx,Drag a box around or tap a target on screen. Then tap Go.,293
train,vto_logs.xlsx,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.,182
train,vto_logs.xlsx,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH.,74
train,vto_logs.xlsx,Obstacle Avoidance will be disabled in landing.,444
train,vto_logs.xlsx,The remaining battery is only enough for RTH. Return home now.,86
train,vto_logs.xlsx,Landing Canceled.,410
train,vto_logs.xlsx,The remaining battery is only enough for RTH. Return home now.,86
train,vto_logs.xlsx,Critically Low Power. Aircraft Landing,118
train,vto_logs.xlsx,Obstacle Avoidance will be disabled in landing.,444
train,vto_logs.xlsx,Command Failed,130
train,vto_logs.xlsx,Backward Obstacle Sensing is not functioning.,510
train,vto_logs.xlsx,Backward Obstacle Sensing is not functioning.,510
train,vto_logs.xlsx,Backward Obstacle Sensing is not functioning.,510
train,vto_logs.xlsx,Ambient Light is too weak.,65
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158
train,vto_logs.xlsx,High wind velocity. Fly with caution and land in a safe place ASAP.,108
train,vto_logs.xlsx,Forward Obstacle Sensing is not functioning.,30
train,vto_logs.xlsx,Attitude is too large. Backward Obstacle Sensing is not functioning.,517
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Forward Obstacle Sensing is not functioning.,30
train,vto_logs.xlsx,Ambient Light is too weak.,65
train,vto_logs.xlsx,Data Recorder File Index is 4.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Downlink Restored (after 0m 5.6s).,211
train,vto_logs.xlsx,Downlink Restored (after 0m 5.8s).,211
train,vto_logs.xlsx,Downlink Restored (after 0m 11s).,211
train,vto_logs.xlsx,Downlink Restored (after 0m 2.2s).,211
train,vto_logs.xlsx,Attitude is too large. Backward Obstacle Sensing is not functioning.,517
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT.,12
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight. Downlink Lost.,158
train,vto_logs.xlsx,Downlink Lost.,120
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution. Downlink Lost.,246
train,vto_logs.xlsx,Downlink Lost.,120
train,vto_logs.xlsx,Downlink Lost.,120
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Fly with caution and land in a safe place ASAP.,108
train,vto_logs.xlsx,Forward Obstacle Sensing is not functioning.,30
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Fly with caution and land in a safe place ASAP.,108
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,Home Point Recorded. RTH Altitude : 30m.,529
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,High wind velocity. Fly with caution and land in a safe place ASAP.,108
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Fly with caution and land in a safe place ASAP.,108
train,vto_logs.xlsx,Warning,229
train,vto_logs.xlsx,The remaining battery is only enough for RTH. Return home now.,86
train,vto_logs.xlsx,Low power. Returning home.,209
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Precision Landing,47
train,vto_logs.xlsx,Correcting Landing Position,218
train,vto_logs.xlsx,Precision Landing,47
train,vto_logs.xlsx,Correcting Landing Position,218
train,vto_logs.xlsx,Precision Landing,47
train,vto_logs.xlsx,Correcting Landing Position,218
train,vto_logs.xlsx,Precision Landing,47
train,vto_logs.xlsx,Correcting Landing Position,218
train,vto_logs.xlsx,Forward Obstacle Sensing is not functioning.,30
train,vto_logs.xlsx,Ambient Light is too weak.,65
train,vto_logs.xlsx,Backward Obstacle Sensing is not functioning.,510
train,vto_logs.xlsx,Ambient Light is too weak.,65
train,vto_logs.xlsx,Data Recorder File Index is 5.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT.,12
train,vto_logs.xlsx,RTH : Preascending.,439
train,vto_logs.xlsx,RTH : Heading alignment.,121
train,vto_logs.xlsx,RTH : Ascending to RTH altitude.,36
train,vto_logs.xlsx,RTH : Cruise.,101
train,vto_logs.xlsx,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169
train,vto_logs.xlsx,Low power. Returning home.,209
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,Precision Landing. Correcting Landing Position.,47
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43
train,vto_logs.xlsx,High wind velocity. Fly with caution and land in a safe place ASAP.,108
train,vto_logs.xlsx,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution. High wind velocity. Fly with caution and land in a safe place ASAP.,43
train,vto_logs.xlsx,WarningThe remaining battery is only enough for RTH. Return home now.,86
train,vto_logs.xlsx,Home Point Recorded. RTH Altitude : 30m.,529
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,High wind velocity. Fly with caution and land in a safe place ASAP.,108
train,vto_logs.xlsx,Remote Controller Right Dial Locked. Lightly press it to adjust.,421
train,vto_logs.xlsx,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.,44
train,vto_logs.xlsx,Weak signal. Adjust antenna and avoid signal block.,18
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451
train,vto_logs.xlsx,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451
train,vto_logs.xlsx,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Take off and retry this function.,494
train,vto_logs.xlsx,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Take off in P-Mode,331
train,vto_logs.xlsx,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451
train,vto_logs.xlsx,Landing Gear Lowering.,146
train,vto_logs.xlsx,Landing Gear Lowered.,146
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Return-to-Home Altitude : 65FT,531
train,vto_logs.xlsx,Landing.,280
train,vto_logs.xlsx,Take off in P-Mode,331
train,vto_logs.xlsx,Flight Mode Set to Attitude,152
train,vto_logs.xlsx,Set Flight Mode to GPS to fly safe,254
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Take off and retry this function.,494
train,vto_logs.xlsx,Flight Mode Set to Attitude,152
train,vto_logs.xlsx,Set Flight Mode to GPS to fly safe,254
train,vto_logs.xlsx,Take off and retry this function.,494
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Take off in P-Mode,331
train,vto_logs.xlsx,Take off in P-Mode,331
train,vto_logs.xlsx,Take off in P-Mode,331
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265
train,vto_logs.xlsx,Landing Gear Raising.,124
train,vto_logs.xlsx,Landing Gear Paused.,210
train,vto_logs.xlsx,Weak GPS signal. Aircraft is in Attitude mode and hovering may be unstable. Fly with caution.,432
train,vto_logs.xlsx,Weak GPS signal. Aircraft is in Attitude mode and hovering may be unstable. Fly with caution.,432
train,vto_logs.xlsx,Weak GPS signal. Aircraft is in Attitude mode and hovering may be unstable. Fly with caution.,432
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT,12
train,vto_logs.xlsx,Aircraft is close to the Home Point. Initiating Return to Home will now trigger Auto Landing.,252
train,vto_logs.xlsx,Data Recorder File Index is 5.,109
train,vto_logs.xlsx,RTH Altitude : 65FT.,115
train,vto_logs.xlsx,Landing.,280
train,vto_logs.xlsx,Data Recorder File Index is 2.,109
train,vto_logs.xlsx,Home Point Updated.,166
train,vto_logs.xlsx,Home Point recorded. Return-to-Home Altitude : 98FT.,12
train,vto_logs.xlsx,Downlink Restored (after 0m 11.3s).,211
train,vto_logs.xlsx,Aircraft is close to the Home Point. Initiating Return to Home will now trigger Auto Landing.,252
train,vto_logs.xlsx,Downlink Lost.,120
train,vto_logs.xlsx,Home Point Recorded. RTH Altitude : 30m.,529
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Mobile device CPU fully loaded. Related performance will be affected.,137
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Satellite Positioning Off. Fly with caution.,206
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Strong wireless interference. Please fly with caution.,445
train,vto_logs.xlsx,Your aircraft has entered a Warning Zone (Class D). Please fly with caution.,159
train,vto_logs.xlsx,Fly with caution and ensure the aircraft remains within your line of sight.,360
